단속구분,단속장소,단속건수,lat,lon
민원신고,창원시 마산회원구 석전동 5242나들가게,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 CJ제일제당 ,11 ,35.2308825,128.5778198
민원신고,창원시 마산회원구 석전동 CU 교량,3 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 CU석전시장점,4 ,35.2298158,128.573909
민원신고,창원시 마산회원구 석전동 CU편의점,245 ,35.222325,128.574839
민원신고,창원시 마산회원구 석전동 KB국민은행 ,2 ,35.232956,128.578714
민원신고,창원시 마산회원구 석전동 MG새마을금고,1 ,35.228784,128.5694459
민원신고,창원시 마산회원구 석전동 SK주유소,2 ,35.2252621,128.5711319
민원신고,창원시 마산회원구 석전동 cu석전시장점 ,14 ,35.2298158,128.573909
민원신고,창원시 마산회원구 석전동 가고파이용원 ,1 ,35.2295949,128.567271
민원신고,창원시 마산회원구 석전동 가온마루,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 강태공횟집,13 ,35.2369553,128.5804363
민원신고,창원시 마산회원구 석전동 개성보쌈 ,2 ,35.2339557,128.5799919
민원신고,창원시 마산회원구 석전동 거산목재문집 ,4 ,35.2259539,128.572234
민원신고,창원시 마산회원구 석전동 건설공제조합 ,2 ,35.2310949,128.5773256
민원신고,창원시 마산회원구 석전동 경남도민일보,2 ,35.2269293,128.5766039
민원신고,창원시 마산회원구 석전동 경남은행본점,40 ,35.23057,128.576772
민원신고,창원시 마산회원구 석전동 경남전자 ,4 ,35.2332449,128.5780266
민원신고,창원시 마산회원구 석전동 경남전자에어컨 ,3 ,35.2332449,128.5780266
민원신고,창원시 마산회원구 석전동 경창가고파,2 ,35.225512,128.5699376
민원신고,창원시 마산회원구 석전동 광우천막,1 ,35.2318489,128.5659605
민원신고,창원시 마산회원구 석전동 국민건강보험,2 ,35.2323024,128.5783495
민원신고,창원시 마산회원구 석전동 국민은행 ,7 ,35.232956,128.578714
민원신고,창원시 마산회원구 석전동 국제한의원 ,1 ,35.2293728,128.5752981
민원신고,창원시 마산회원구 석전동 그린건축사 사무소,4 ,35.2270813,128.5741896
민원신고,창원시 마산회원구 석전동 그린타일상사,3 ,35.2298449,128.571354
민원신고,창원시 마산회원구 석전동 근주공원 ,9 ,35.2293965,128.570507
민원신고,창원시 마산회원구 석전동 근주공원 삼호로,4 ,35.2144781,128.5830487
민원신고,창원시 마산회원구 석전동 근주공원,24 ,35.2293965,128.570507
민원신고,창원시 마산회원구 석전동 근주빌 ,4 ,35.2323723,128.5685486
민원신고,창원시 마산회원구 석전동 기아자동차 ,2 ,35.2311226,128.5773812
민원신고,창원시 마산회원구 석전동 김안과  ,23 ,35.2329002,128.5778255
민원신고,창원시 마산회원구 석전동 나래정형외과 ,1 ,35.2320392,128.5771867
민원신고,창원시 마산회원구 석전동 노인복지관,1 ,35.220164,128.5749186
민원신고,창원시 마산회원구 석전동 다움오피스텔,5 ,35.2313448,128.5781589
민원신고,창원시 마산회원구 석전동 다이소 ,3 ,35.2299839,128.5756036
민원신고,창원시 마산회원구 석전동 달맞이 식당 ,1 ,35.2322296,128.5744931
민원신고,창원시 마산회원구 석전동 대동피렌체 ,3 ,35.227012,128.574465
민원신고,창원시 마산회원구 석전동 대명부동산 ,2 ,35.2313325,128.5678404
민원신고,창원시 마산회원구 석전동 대산사무용가구 ,1 ,35.2312795,128.5676308
민원신고,창원시 마산회원구 석전동 대아빌딩,13 ,35.2361499,128.5802974
민원신고,창원시 마산회원구 석전동 대영공인중개사 ,2 ,35.2491252,128.5889461
민원신고,창원시 마산회원구 석전동 동도센트리움 ,21 ,35.2338126,128.580151
민원신고,창원시 마산회원구 석전동 동마산병원  ,29 ,35.2335591,128.5788694
민원신고,창원시 마산회원구 석전동 동마상사 ,4 ,35.2325486,128.5732075
민원신고,창원시 마산회원구 석전동 동산부동산 ,1 ,35.2354219,128.582907
민원신고,창원시 마산회원구 석전동 동아맨션,1 ,35.2265506,128.5745396
민원신고,창원시 마산회원구 석전동 동일문집,3 ,35.2259539,128.572234
민원신고,창원시 마산회원구 석전동 돼지운동장  ,3 ,35.2323797,128.5746038
민원신고,창원시 마산회원구 석전동 드림분식 ,2 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 라상떼제과점,2 ,35.2309692,128.5764527
민원신고,창원시 마산회원구 석전동 라온치과 ,2 ,35.2342035,128.5803473
민원신고,창원시 마산회원구 석전동 마산광장로 ,1 ,35.235266,128.5780693
민원신고,창원시 마산회원구 석전동 마산삼일교회,1 ,35.2347889,128.5807974
민원신고,창원시 마산회원구 석전동 마산역 아리랑호텔주,5 ,35.234639,128.5777366
민원신고,창원시 마산회원구 석전동 마산역 ,688 ,35.2348445,128.5802419
민원신고,창원시 마산회원구 석전동 마산우체국 ,4 ,35.2303337,128.5758802
민원신고,창원시 마산회원구 석전동 마산지역자할센터,1 ,35.2318172,128.5648364
민원신고,창원시 마산회원구 석전동 만석빌딩 ,2 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 만수정비,1 ,35.237077,128.5798952
민원신고,창원시 마산회원구 석전동 메리츠화재 ,11 ,35.2296984,128.5762227
민원신고,창원시 마산회원구 석전동 무학로육교,1 ,35.2214496,128.5658973
민원신고,창원시 마산회원구 석전동 무학빌딩 ,2 ,35.2292062,128.5759647
민원신고,창원시 마산회원구 석전동 민들레방역청소인,1 ,35.2313498,128.5677495
민원신고,창원시 마산회원구 석전동 베스킨라빈스,3 ,35.2321371,128.5782132
민원신고,창원시 마산회원구 석전동 베스트수병원 ,18 ,35.2343393,128.5802767
민원신고,창원시 마산회원구 석전동 봉덕초등학교,87 ,35.2221796,128.5945465
민원신고,창원시 마산회원구 석전동 북성로 ,4 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 북성로219-1,1 ,35.2266575,128.5698496
민원신고,창원시 마산회원구 석전동 북성로225 ,1 ,35.227125,128.5695233
민원신고,창원시 마산회원구 석전동 북성로233 ,1 ,35.232164,128.578854
민원신고,창원시 마산회원구 석전동 북성로233-1,1 ,35.2277675,128.5690015
민원신고,창원시 마산회원구 석전동 빅마트,1 ,35.2258294,128.5699723
민원신고,창원시 마산회원구 석전동 산신불주택가,2 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 산애들건강식품,1 ,35.2323514,128.5750606
민원신고,창원시 마산회원구 석전동 삼성화재,1 ,35.2329558,128.5787143
민원신고,창원시 마산회원구 석전동 삼성서비스센터 ,79 ,35.2332449,128.5780266
민원신고,창원시 마산회원구 석전동 삼일교회 ,19 ,35.2347889,128.5807974
민원신고,창원시 마산회원구 석전동 삼일산업인력,1 ,35.2200921,128.573735
민원신고,창원시 마산회원구 석전동 삼일주류 ,3 ,35.2302284,128.567261
민원신고,창원시 마산회원구 석전동 삼호로 ,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 삼호천길 ,1 ,35.2300524,128.5725221
민원신고,창원시 마산회원구 석전동 삼호천길갑을컴퓨터,1 ,35.2303171,128.5726316
민원신고,창원시 마산회원구 석전동 삼호천길디깅어학원,1 ,35.2300524,128.5725221
민원신고,창원시 마산회원구 석전동 새경남자동차정비,2 ,35.2319459,128.5671916
민원신고,창원시 마산회원구 석전동 새경남카정비,1 ,35.2317678,128.5661456
민원신고,창원시 마산회원구 석전동 새마을금고 ,1 ,35.228784,128.5694459
민원신고,창원시 마산회원구 석전동 서광맨션 ,7 ,35.2295394,128.5749648
민원신고,창원시 마산회원구 석전동 서광빌라 ,8 ,35.2283173,128.5698819
민원신고,창원시 마산회원구 석전동 서림빌딩,7 ,35.2307891,128.5665489
민원신고,창원시 마산회원구 석전동 서마산 합동주차장,1 ,35.2318064,128.5677224
민원신고,창원시 마산회원구 석전동 서마산IC주유소,2 ,35.2318064,128.5677224
민원신고,창원시 마산회원구 석전동 서마산교회 ,4 ,35.2301781,128.5663267
민원신고,창원시 마산회원구 석전동 서울병원 ,8 ,35.2315681,128.5769535
민원신고,창원시 마산회원구 석전동 서휘헤어샵  ,4 ,35.2322457,128.574606
민원신고,창원시 마산회원구 석전동 석전2동 주민센터,5 ,35.2301227,128.5732705
민원신고,창원시 마산회원구 석전동 석전동10길 ,4 ,35.2328601,128.5747644
민원신고,창원시 마산회원구 석전동 석전동로29,1 ,35.2324323,128.5739647
민원신고,창원시 마산회원구 석전동 석전동로8 ,2 ,35.2322855,128.5762148
민원신고,창원시 마산회원구 석전동 석전동북로 ,2 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 석전동사무소 ,1 ,35.2301227,128.5732705
민원신고,창원시 마산회원구 석전동 석전사거리 동일문집,1 ,35.2259539,128.572234
민원신고,창원시 마산회원구 석전동 석전사거리 ,6 ,35.2254843,128.5707708
민원신고,창원시 마산회원구 석전동 석전새마을금고,1 ,35.228784,128.5694459
민원신고,창원시 마산회원구 석전동 석전신협,1 ,35.231942,128.5754741
민원신고,창원시 마산회원구 석전동 석전오피스텔 ,1 ,35.2313448,128.5781589
민원신고,창원시 마산회원구 석전동 석전제일마트 ,2 ,35.2290836,128.576413
민원신고,창원시 마산회원구 석전동 석전주민센터,2 ,35.2301227,128.5732705
민원신고,창원시 마산회원구 석전동 석전초등학교 ,158 ,35.2322234,128.576208
민원신고,창원시 마산회원구 석전동 선경세차장 ,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 선경카정비 ,1 ,35.2329542,128.5768095
민원신고,창원시 마산회원구 석전동 성덕도,1 ,35.2343538,128.576882
민원신고,창원시 마산회원구 석전동 스시코이 ,1 ,35.2318513,128.578053
민원신고,창원시 마산회원구 석전동 시민금방 ,1 ,35.2290533,128.5733147
민원신고,창원시 마산회원구 석전동 시티사무용가구,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 신우아파트 ,1 ,35.2327336,128.5790476
민원신고,창원시 마산회원구 석전동 신협사거리,2 ,35.231942,128.5754741
민원신고,창원시 마산회원구 석전동 신협,4 ,35.231942,128.5754741
민원신고,창원시 마산회원구 석전동 쌍용자동차 ,22 ,35.2330113,128.5786865
민원신고,창원시 마산회원구 석전동 쏠라이트배터리,5 ,35.2510582,128.5997976
민원신고,창원시 마산회원구 석전동 아리랑호텔 ,38 ,35.234639,128.5777366
민원신고,창원시 마산회원구 석전동 알뜰인력 ,1 ,35.2312394,128.5679294
민원신고,창원시 마산회원구 석전동 양덕로 ,1 ,35.2261753,128.5886999
민원신고,창원시 마산회원구 석전동 양덕옛2길 ,6 ,35.2315054,128.5785749
민원신고,창원시 마산회원구 석전동 양덕초등학교,1 ,35.2334559,128.5881301
민원신고,창원시 마산회원구 석전동 역전주차장 ,2 ,35.233052,128.5793524
민원신고,창원시 마산회원구 석전동 역전치안센터 ,1 ,35.230678,128.574909
민원신고,창원시 마산회원구 석전동 영시루,20 ,35.2383687,128.5798901
민원신고,창원시 마산회원구 석전동 예림약국 ,1 ,35.231567,128.5768812
민원신고,창원시 마산회원구 석전동 예일메디컬센터,1 ,35.230956,128.5764368
민원신고,창원시 마산회원구 석전동 예일안과  ,1 ,35.2320114,128.5771867
민원신고,창원시 마산회원구 석전동 올래식당,1 ,35.2368665,128.5803519
민원신고,창원시 마산회원구 석전동 우리건축자재,1 ,35.2182355,128.5740765
민원신고,창원시 마산회원구 석전동 우성맨션,13 ,35.2324835,128.5735204
민원신고,창원시 마산회원구 석전동 우성아파트,6 ,35.2324835,128.5735204
민원신고,창원시 마산회원구 석전동 우정맨션,4 ,35.2323723,128.5685486
민원신고,창원시 마산회원구 석전동 월드크리닝,1 ,35.2270813,128.5741896
민원신고,창원시 마산회원구 석전동 유성사우나 ,1 ,35.2380107,128.5794919
민원신고,창원시 마산회원구 석전동 유성온천,1 ,35.2308447,128.5671599
민원신고,창원시 마산회원구 석전동 육일약국 ,2 ,35.2350389,128.5796864
민원신고,창원시 마산회원구 석전동 이마트편의점,2 ,35.2322258,128.574172
민원신고,창원시 마산회원구 석전동 일우근주,2 ,35.2323723,128.5685486
민원신고,창원시 마산회원구 석전동 일우근주아파트 ,9 ,35.2323723,128.5685486
민원신고,창원시 마산회원구 석전동 자율방범대초소,2 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 재개발지역,3 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 정원횟집 교량 ,8 ,35.2369553,128.5790753
민원신고,창원시 마산회원구 석전동 제일마트 ,1 ,35.2290836,128.576413
민원신고,창원시 마산회원구 석전동 조선온천,1 ,35.2269141,128.5733316
민원신고,창원시 마산회원구 석전동 조아라리모델링,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 조은플라워,2 ,35.2260573,128.5719194
민원신고,창원시 마산회원구 석전동 주민센터,5 ,35.2301227,128.5732705
민원신고,창원시 마산회원구 석전동 창생동물병원 ,2 ,35.227123,128.5735205
민원신고,창원시 마산회원구 석전동 청산아파트,1 ,35.2265675,128.5687432
민원신고,창원시 마산회원구 석전동 타이어프로 ,4 ,35.2260398,128.572354
민원신고,창원시 마산회원구 석전동 타이탄PC방,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 탑마트,5 ,35.2290673,128.5763813
민원신고,창원시 마산회원구 석전동 태경스텐,8 ,35.2299709,128.5735157
민원신고,창원시 마산회원구 석전동 태봉병원,2 ,35.2274384,128.5736553
민원신고,창원시 마산회원구 석전동 파리바게뜨 ,12 ,35.2319003,128.5780477
민원신고,창원시 마산회원구 석전동 팔거리 GS ,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 하동돼지국밥,1 ,35.2172355,128.5817978
민원신고,창원시 마산회원구 석전동 하동식당 ,5 ,35.2296453,128.5740575
민원신고,창원시 마산회원구 석전동 하이마트 ,4 ,35.2334557,128.5792143
민원신고,창원시 마산회원구 석전동 한마음카랜드,1 ,35.2293731,128.5682157
민원신고,창원시 마산회원구 석전동 한성인테리어 ,3 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 한일1차,1 ,35.2317337,128.5795476
민원신고,창원시 마산회원구 석전동 한일빌딩 ,1 ,35.2319387,128.5786172
민원신고,창원시 마산회원구 석전동 한일유리산업,1 ,35.2315391,128.5664377
민원신고,창원시 마산회원구 석전동 합성교 폰아울렛,1 ,35.2338126,128.580151
민원신고,창원시 마산회원구 석전동 해병대초소 삼호로,1 ,35.2295325,128.5703324
민원신고,창원시 마산회원구 석전동 행복공인중개사,1 ,35.2376788,128.5878112
민원신고,창원시 마산회원구 석전동 헤어코코지,1 ,35.2328379,128.5737753
민원신고,창원시 마산회원구 석전동 현대의자  ,1 ,35.2260398,128.5734094
